2.465355099189488364e+00 1.382711374232460173e+02
2.343778584910977347e+00 1.314742612609293531e+02
2.165422032278423448e+00 1.203352443429588021e+02
1.335640798839134114e+00 7.410003187844733930e+01
1.168387043902623379e+00 6.474873499399318177e+01
1.634958833825871594e+00 9.125931055429398953e+01
1.969827261489138781e+00 1.105844805462783711e+02
2.211161485511919711e+00 1.240881076414885200e+02
2.218381814534844398e+00 1.239781849681499324e+02
2.299716594340750486e+00 1.283335002306945114e+02
1.714587388387339484e+00 9.536694603925550950e+01
1.280150347144281886e+00 7.099826656789531398e+01
2.230927205950131498e+00 1.245040197504896753e+02
2.210085268957698190e+00 1.239925431040224737e+02
2.040087704901831334e+00 1.147136219597020812e+02
2.231155642163023423e+00 1.254918677783344094e+02
1.899692287534368695e+00 1.069733264517359856e+02
1.236046965332133096e+00 6.905621808191072830e+01
1.003853871341303883e+00 5.532352154290531132e+01
1.704020727896845999e+00 9.456557403168940823e+01
1.626928499194980615e+00 9.017647534235311468e+01
1.893172690512335388e+00 1.059063553874422468e+02
1.978565229142320359e+00 1.105667570783216291e+02
1.989487239232749172e+00 1.114177070409039061e+02
1.712164998843360930e+00 9.554234957032643649e+01
1.033302207111579607e+00 5.764242264800162019e+01
1.803512877586084251e+00 1.003962742488620989e+02
2.068201254404557154e+00 1.149950882081886192e+02
1.397654335713014451e+00 7.829622232926834613e+01
1.703345585680909435e+00 9.447051359178887253e+01
1.599454226253757438e+00 8.997809516777697070e+01
1.233143419678014663e+00 6.876660303790622208e+01
9.982931012720791530e-01 5.552395662524937592e+01
1.074862099657694303e+00 6.085484093571366770e+01
1.168459423598708025e+00 6.615485086855825614e+01
9.375670432789325881e-01 5.303704039740885889e+01
1.106755061882645386e+00 6.200818110933886373e+01
1.240929295463155224e+00 6.865265694342600966e+01
9.654813124999668261e-01 5.354451376731729084e+01
8.425941022477403397e-01 4.675814586758690439e+01
1.230011329739164605e+00 6.842699435150443321e+01
1.143305850678292712e+00 6.401620021574873931e+01
1.181064951526811457e+00 6.611973189784352201e+01
7.716448131758615325e-01 4.369688090864319463e+01
1.359353200465812872e+00 7.530851170553209784e+01
1.368688306156502721e+00 7.523428913959473618e+01
1.364407700697300330e+00 7.526832383951938255e+01
1.181307998077648191e+00 6.590814563440386564e+01
1.535803797661808190e+00 8.532593866910298175e+01
1.342237624690653552e+00 7.508958147326104893e+01
1.276925979151390056e+00 6.987751850041196633e+01
1.594210580391693721e+00 8.840459710061358578e+01
1.060185329829608447e+00 5.939131449755711856e+01
1.354854937101905188e+00 7.534427698341900737e+01
1.331154409700671559e+00 7.553271769486616449e+01
1.701462126592047319e+00 9.562283715763460634e+01
1.963394829524291563e+00 1.104281640698370524e+02
1.247838735061655768e+00 7.203778342963057923e+01
1.311370700393439837e+00 7.568887186408748846e+01
1.340397065570245516e+00 7.545902017336190681e+01
1.366104064363520498e+00 7.525496840951545607e+01
1.357148554894462844e+00 7.532598846461334574e+01
1.289603908040803271e+00 7.304300621729146314e+01
2.851043867014283251e+00 1.605457342911180660e+02
2.458596713986439308e+00 1.373367936060486159e+02
2.257013047191825272e+00 1.257571346152003429e+02
1.341190857528745006e+00 7.545291882216149304e+01
1.346898331474348121e+00 7.540753922226197403e+01
2.503984049161509962e+00 1.405718866923852772e+02
8.753897817509648238e-01 5.150030093569862544e+01
2.100110611539637961e+00 1.185639987978217249e+02
1.581781994764854815e+00 8.944353623862336633e+01
1.546315893219625925e+00 8.618191580289106923e+01
1.554215028954753608e+00 8.596224404762246252e+01
1.833634744484303081e+00 1.021851148532666116e+02
2.233195892154906659e+00 1.258024068891893847e+02
2.406615317602685877e+00 1.355614191847064376e+02
2.281493175744092827e+00 1.284800543584994728e+02
2.046249853304237476e+00 1.152400355937361951e+02
1.809286612736258126e+00 1.021713429672774396e+02
7.044104857081474602e-01 3.988585786378935438e+01
1.403710939938866753e+00 7.788463903213946082e+01
1.948151477218905914e+00 1.088306580644991470e+02
2.422562100257406037e+00 1.362689868615534010e+02
2.383488020087058068e+00 1.338697607843814694e+02
2.298814593196148781e+00 1.298012538516687471e+02
1.866700046922583400e+00 1.064501426271158380e+02
1.333548646652428893e+00 7.551368133728119858e+01
1.345544015622849088e+00 7.541830726291610176e+01
1.300561381983772913e+00 7.577596004178519706e+01
1.287260065585121405e+00 7.588171758392391553e+01
1.296933750238686178e+00 7.580480300782302550e+01
1.726002343325135913e+00 9.904279997177924599e+01
1.425311711963738182e+00 8.255955765391419732e+01
1.427656117053659024e+00 8.201952114772848290e+01
1.167194343386214861e+00 6.533262638409458134e+01
1.264776352318501607e+00 7.305058441594772489e+01
1.147787483161130329e+00 6.456440912587682135e+01
1.359288882381248120e+00 7.516507570493843104e+01
1.344092962924814394e+00 7.542984444933122745e+01
1.318844645979010410e+00 7.563059149295453665e+01
1.352001200129103520e+00 7.536696678336876687e+01
1.354951673948440849e+00 7.534350783765799520e+01
1.298650829264693884e+00 7.579115067056511634e+01
1.287453539278192727e+00 7.588017929240189119e+01
2.451273800051547713e+00 1.407053957101876449e+02
1.672139100168748449e+00 9.642162188847196092e+01
1.628554791509355226e+00 9.412546137089469767e+01
1.578793701793679727e+00 8.993640089436510721e+01
1.293788547990724735e+00 7.328794658952980967e+01
1.676243748458924099e+00 9.770788805872192029e+01
1.950121772459663116e+00 1.123592564564745828e+02
1.684985406274477793e+00 9.544857235514625415e+01
1.646953719446427433e+00 9.398020970514481576e+01
1.892018297740225341e+00 1.064635591580432532e+02
1.957272068333842263e+00 1.104782400812667333e+02
1.208440562562264065e+00 6.875661795256993969e+01
1.310267292097029079e+00 7.545039110111576974e+01
1.794072867084676837e+00 1.050030895986821520e+02
1.454057196310490685e+00 8.337297129730707468e+01
1.804735748281237395e+00 1.040848251626268706e+02
1.720846167348276445e+00 9.928032665627402764e+01
1.590762923464440259e+00 9.015397612148545647e+01
1.214120544957902670e+00 6.725164040790761533e+01
1.727542656021165302e+00 9.617307205161351646e+01
1.330034487067992988e+00 7.554089120675175195e+01
2.327348194057422326e+00 1.282208403906052183e+02
2.807523471974631590e+00 1.559790930439019405e+02
2.090034051048245800e+00 1.154656665974516727e+02
2.137092557386278457e+00 1.180093085063598863e+02
1.009116861583251534e+00 5.486564118108636023e+01
2.054183136033798984e+00 1.129892457273075905e+02
2.664075699664658181e+00 1.471668771997873932e+02
3.195365602588452703e+00 1.775974688297384887e+02
3.351924035153902803e+00 1.858300270505137348e+02
2.746867690532701189e+00 1.527077983057449728e+02
2.785905894622698664e+00 1.533356935736217679e+02
2.572449019472973220e+00 1.409647034484925996e+02
3.380096038432997219e+00 1.895683954415283949e+02
2.914855868361126756e+00 1.658618048697373411e+02
2.242414882562685730e+00 1.266577858667669290e+02
2.298878673301108844e+00 1.287612248907819321e+02
2.877395490233570108e+00 1.626157355521480383e+02
2.322859957778722340e+00 1.308114562004803361e+02
1.711083419902227121e+00 9.477193987182209867e+01
1.991448135400814223e+00 1.115093554350735872e+02
2.064019377235806640e+00 1.152560065291519606e+02
2.293867994213921957e+00 1.285405231294650719e+02
2.192169598412494036e+00 1.247128218337143011e+02
2.177093633122111349e+00 1.231643370961370891e+02
1.814227351226058049e+00 1.009871240667668530e+02
1.472146700327070512e+00 8.077935996852806966e+01
1.906343345034391401e+00 1.068711281727248519e+02
1.865394097948000374e+00 1.045393580464252210e+02
1.673642185704485197e+00 9.272490711605863112e+01
1.612605968470612661e+00 8.862451061435642430e+01
1.910943732904355041e+00 1.054269843086013196e+02
2.191332901798511923e+00 1.210693466115691308e+02
2.378144053741877872e+00 1.321936844595105924e+02
2.766410901320135007e+00 1.552640542065272200e+02
2.773985360030505554e+00 1.552563747161112531e+02
2.456228697397079053e+00 1.349615075979577341e+02
3.029683015484538000e+00 1.659904830893356120e+02
2.638786356507875297e+00 1.461707657470978745e+02
2.024266038964354308e+00 1.118208746068426507e+02
2.307846227084695112e+00 1.276980656925405953e+02
1.908344603514601667e+00 1.047170969289032314e+02
2.437210425076305143e+00 1.343287538567914225e+02
2.453021520501610375e+00 1.349844819728696734e+02
3.135546138678012351e+00 1.746812546645275575e+02
2.972027534211578281e+00 1.661849043910661123e+02
2.641500984864605606e+00 1.470850395817215599e+02
1.894608319088657788e+00 1.037327492482847333e+02
1.952483733386869869e+00 1.072323452473585519e+02
1.337635778418559962e+00 7.548118492887857656e+01
1.369704043045127051e+00 7.522621310910415104e+01
1.368470648251797650e+00 7.523601971755701356e+01
1.369341279870618378e+00 7.522909740570793247e+01
2.338075784266391732e+00 1.286035959301517835e+02
2.424693447638431643e+00 1.328649761455095586e+02
2.524698533088109098e+00 1.385832337014980453e+02
2.711898429277876499e+00 1.486616886443144381e+02
2.679583100626353520e+00 1.492321864127362119e+02
2.152541373138814329e+00 1.181986102548879245e+02
2.305543521135977159e+00 1.281861095042685292e+02
2.572070922270401461e+00 1.424795112234575072e+02
2.037028162128446063e+00 1.121872612988835272e+02
2.209966636807360718e+00 1.235792819855603710e+02
2.364280130229488908e+00 1.324084554914326759e+02
2.689654311835042222e+00 1.505076211918287470e+02
2.303001008093880753e+00 1.285712023599368194e+02
2.563654118846466989e+00 1.432243604284619778e+02
2.713383635170621311e+00 1.500049544204933056e+02
2.267494760951558774e+00 1.237974599012846255e+02
2.915246164793501737e+00 1.617387550909309368e+02
3.109281165392668189e+00 1.728588837165788163e+02
2.055373792939145350e+00 1.123018175223558188e+02
2.493738388451795185e+00 1.382566053180630945e+02
2.962025523286549777e+00 1.658493704495988368e+02
3.322271079675565897e+00 1.836177936763897378e+02
2.569403310860584266e+00 1.404146287630263714e+02
2.363293476318965691e+00 1.291889155861843790e+02
1.832081771790341485e+00 9.964446203360786569e+01
2.051969888560482680e+00 1.116514804102786655e+02
2.325921727122232330e+00 1.268755617906715685e+02
2.552134481123169429e+00 1.389364186503479459e+02
1.645469205672943414e+00 8.940437528143671386e+01
1.787209636608281249e+00 9.697873219790939459e+01
3.360916183816225811e+00 1.850673880365029618e+02
2.964267925501666401e+00 1.641109440832445898e+02
2.958600318121330730e+00 1.639467123609638293e+02
3.722178441648749558e+00 2.050818228774822671e+02
3.320137124778136606e+00 1.818605266399797529e+02
3.043317981341960632e+00 1.658247517225963747e+02
2.419086939244695422e+00 1.314491725236545960e+02
2.811268621341825202e+00 1.531323745765378419e+02
2.840333802933536322e+00 1.548294109357719890e+02
2.925283224135115656e+00 1.600933575637998842e+02
3.219548882851716254e+00 1.760429335736554322e+02
4.121446678027028021e+00 2.271776724523247424e+02
3.910850796015366448e+00 2.161389141117550992e+02
2.652033133907335749e+00 1.462189637569834986e+02
2.502215374407621429e+00 1.377703514567410252e+02
2.463590837866816319e+00 1.347430903535420725e+02
3.258715213413840850e+00 1.788060175952754207e+02
2.717134456877036364e+00 1.485144957528126781e+02
2.771808879627683186e+00 1.518315473982812307e+02
3.073109225322407045e+00 1.677240126622475600e+02
1.995548860694071225e+00 1.086606476704042876e+02
2.971251606809995227e+00 1.626459427870337606e+02
3.301166547556479980e+00 1.806559990803420988e+02
3.265326529841615422e+00 1.781272889907783110e+02
3.739950625190139544e+00 2.045743091089327095e+02
2.926734484246317880e+00 1.611092093886860539e+02
2.343770660920882598e+00 1.281922491734440257e+02
2.288564370878507948e+00 1.247757214658244038e+02
1.821596667490961385e+00 9.905027017229225805e+01
1.852088005572299245e+00 1.008402098277474295e+02
2.771597866599738058e+00 1.520422193181700834e+02
2.927265038419538445e+00 1.606525027915566284e+02
3.103161312537418670e+00 1.713422057227478490e+02
2.765643382418723650e+00 1.512549668123775746e+02
2.170225565356035169e+00 1.182135467134900892e+02
2.683923773919249189e+00 1.464340173638384783e+02
3.254865113979564128e+00 1.790976433837652451e+02
2.825270383048270162e+00 1.563575618289877980e+02
2.762422556173874888e+00 1.524358917249940930e+02
2.918154021362837636e+00 1.609018935119627258e+02
2.344872545629572702e+00 1.282299687312197705e+02
2.288751381068924839e+00 1.251875690839366513e+02
2.679835750226039703e+00 1.483431720423883178e+02
2.668009165619278811e+00 1.478391544042360124e+02
2.978993090675317923e+00 1.648034722667562733e+02
2.860716991258212438e+00 1.580685468636972075e+02
3.025604409952133533e+00 1.673231856766398380e+02
2.564982295906050869e+00 1.407829493322810492e+02
2.043982540049251728e+00 1.120820025766323624e+02
2.495532578459000117e+00 1.384947964760224863e+02
2.244920329559342953e+00 1.248381137693191505e+02
2.549928995602829929e+00 1.421994330156639705e+02
2.434680760125126575e+00 1.359895918852336649e+02
2.471526778129385704e+00 1.378390913083063367e+02
1.910651340265346665e+00 1.058661734040884852e+02
1.684367592253795731e+00 9.226493222411666295e+01
1.875343913536188234e+00 1.028073093189968716e+02
2.239012571127614759e+00 1.243370769935910829e+02
2.228518156573729758e+00 1.233237751589489193e+02
1.836722902032588811e+00 1.008217147869846144e+02
2.007465077632876405e+00 1.093817051707142696e+02
1.784268725578175729e+00 9.695241420991028747e+01
2.042742021293141086e+00 1.115931196375150307e+02
